dt_leitura;coordenadaId;termopar_1;termopar_2;termopar_3;termopar_amb
2021-09-13 00:00:08.50;1;107.80;99.20;108.70;25.70
2021-09-13 00:00:08.51;1;107.80;99.30;108.60;25.70
2021-09-13 00:00:08.52;1;107.80;99.30;108.60;25.70
2021-09-13 00:00:08.53;1;107.80;99.20;108.60;25.70
2021-09-13 00:00:08.54;1;107.70;99.10;108.40;25.70
2021-09-13 00:00:08.55;1;107.80;99.00;108.10;25.70
2021-09-13 00:00:08.56;1;107.80;99.00;108.30;25.70
2021-09-13 00:00:08.57;1;107.80;99.00;108.00;25.60
2021-09-13 00:00:08.58;1;107.70;98.90;108.00;25.60
2021-09-13 00:00:08.59;1;107.70;98.90;108.20;25.50
2021-09-13 00:00:08.60;1;107.60;99.00;108.30;25.50
2021-09-13 00:00:08.61;1;107.50;98.80;108.20;25.40
2021-09-13 00:00:08.62;1;107.50;98.90;108.40;25.40
2021-09-13 00:00:08.63;1;107.40;98.90;108.40;25.40
2021-09-13 00:00:08.64;1;107.50;99.00;108.20;25.40
2021-09-13 00:00:08.65;1;107.70;98.90;108.10;25.30
2021-09-13 00:00:08.66;1;107.60;99.00;107.90;25.40
2021-09-13 00:00:08.67;1;107.50;99.00;108.00;25.40
2021-09-13 00:00:08.68;1;107.40;98.90;108.10;25.40
2021-09-13 00:00:08.69;1;107.40;99.00;108.00;25.50
2021-09-13 00:00:08.70;1;107.40;99.00;108.10;25.50
2021-09-13 00:00:08.71;1;107.40;99.20;108.10;25.50
2021-09-13 00:00:08.72;1;107.40;99.20;108.00;25.60
2021-09-13 00:00:08.73;1;107.50;99.00;108.00;25.50
2021-09-13 00:00:08.74;1;107.60;99.30;108.20;25.60
2021-09-13 00:00:08.75;1;107.60;99.30;108.40;25.60
2021-09-13 00:00:08.76;1;107.60;99.20;108.40;25.60
2021-09-13 00:00:08.77;1;107.60;99.10;108.50;25.70
2021-09-13 00:00:08.78;1;107.60;99.10;108.00;25.70
2021-09-13 00:00:08.79;1;107.60;99.10;107.80;25.60
2021-09-13 00:00:08.80;1;107.70;99.00;107.70;25.60
2021-09-13 00:00:08.81;1;107.60;99.20;107.70;25.70
2021-09-13 00:00:08.82;1;107.60;99.00;107.70;25.70
2021-09-13 00:00:08.83;1;107.60;99.00;108.00;25.70
2021-09-13 00:00:08.84;1;107.60;99.00;107.70;25.70
2021-09-13 00:00:08.85;1;107.60;99.00;108.10;25.70
2021-09-13 00:00:08.86;1;107.70;99.00;108.30;25.80
2021-09-13 00:00:08.87;1;107.70;99.00;108.40;25.70
2021-09-13 00:00:08.88;1;107.70;99.00;108.40;25.80
2021-09-13 00:00:08.89;1;107.60;99.00;108.40;25.80
2021-09-13 00:00:08.90;1;107.60;98.90;108.70;25.80
2021-09-13 00:00:08.91;1;107.80;98.90;108.30;25.80
2021-09-13 00:00:08.92;1;107.60;98.80;108.50;25.70
2021-09-13 00:00:08.93;1;107.60;99.00;108.30;25.70
2021-09-13 00:00:08.94;1;107.70;99.30;108.40;25.70
2021-09-13 00:00:08.95;1;107.90;99.30;108.40;25.70
2021-09-13 00:00:08.96;1;107.90;99.20;108.60;25.70
2021-09-13 00:00:08.97;1;108.00;99.30;108.80;25.70
2021-09-13 00:00:08.98;1;107.90;99.30;108.80;25.70
2021-09-13 00:00:08.99;1;107.90;99.10;108.60;25.70
2021-09-13 00:00:09.00;1;107.90;99.00;108.60;25.60
2021-09-13 00:00:09.01;1;107.90;99.10;108.30;25.60
2021-09-13 00:00:09.02;1;107.80;99.20;108.30;25.70
2021-09-13 00:00:09.03;1;108.00;99.20;108.30;25.70
2021-09-13 00:00:09.04;1;108.00;99.30;108.30;25.70
2021-09-13 00:00:09.05;1;108.00;99.50;108.40;25.60
2021-09-13 00:00:09.06;1;108.10;99.70;108.60;25.60
2021-09-13 00:00:09.07;1;107.90;99.50;108.50;25.70
2021-09-13 00:00:09.08;1;107.90;99.40;108.70;25.70
2021-09-13 00:00:09.09;1;107.80;99.50;108.80;25.70
2021-09-13 00:00:09.10;1;107.90;99.30;108.70;25.80
2021-09-13 00:00:09.11;1;108.00;99.30;108.80;25.80
2021-09-13 00:00:09.12;1;107.90;99.50;108.90;25.80
2021-09-13 00:00:09.13;1;107.90;99.50;108.80;25.90
2021-09-13 00:00:09.14;1;107.90;99.20;108.70;25.90
2021-09-13 00:00:09.15;1;108.10;99.30;109.00;25.90
2021-09-13 00:00:09.16;1;107.90;99.30;108.90;25.90
2021-09-13 00:00:09.17;1;107.90;99.30;108.60;25.90
2021-09-13 00:00:09.18;1;107.90;99.40;108.70;25.90
2021-09-13 00:00:09.19;1;107.90;99.50;108.70;25.90
2021-09-13 00:00:09.20;1;107.80;99.40;108.40;25.90
2021-09-13 00:00:09.21;1;107.90;99.30;108.40;25.90
2021-09-13 00:00:09.22;1;107.90;99.30;108.50;25.90
2021-09-13 00:00:09.23;1;107.90;99.40;108.40;25.90
2021-09-13 00:00:09.24;1;108.00;99.30;108.60;25.90
2021-09-13 00:00:09.25;1;107.90;99.20;108.50;25.90
2021-09-13 00:00:09.26;1;107.90;99.20;108.50;25.90
2021-09-13 00:00:09.27;1;107.80;99.10;108.50;25.90
2021-09-13 00:00:09.28;1;107.70;99.00;108.50;25.90
2021-09-13 00:00:09.29;1;107.60;99.20;108.50;25.90
2021-09-13 00:00:09.30;1;107.70;99.00;108.40;25.90
2021-09-13 00:00:09.31;1;107.80;98.90;108.40;25.90
2021-09-13 00:00:09.32;1;107.70;99.00;108.30;25.80
2021-09-13 00:00:09.33;1;107.70;99.00;108.50;25.80
2021-09-13 00:00:09.34;1;107.90;99.10;108.60;25.80
2021-09-13 00:00:09.35;1;107.80;99.10;108.40;25.80
2021-09-13 00:00:09.36;1;107.90;99.00;108.50;25.80
2021-09-13 00:00:09.37;1;107.90;99.00;108.80;25.70
2021-09-13 00:00:09.38;1;107.80;99.20;108.80;25.60
2021-09-13 00:00:09.39;1;107.90;99.20;109.00;25.60
2021-09-13 00:00:09.40;1;108.00;99.30;108.90;25.60
2021-09-13 00:00:09.41;1;107.90;99.20;108.80;25.50
2021-09-13 00:00:09.42;1;107.90;99.30;108.80;25.50
2021-09-13 00:00:09.43;1;107.90;99.40;108.90;25.50
2021-09-13 00:00:09.44;1;107.90;99.40;108.90;25.50
2021-09-13 00:00:09.45;1;108.00;99.50;108.50;25.50
2021-09-13 00:00:09.46;1;107.90;99.80;108.30;25.50
2021-09-13 00:00:09.47;1;105.50;97.70;97.80;25.40
2021-09-13 00:00:09.48;1;95.80;92.70;89.30;25.40
2021-09-13 00:00:09.49;1;88.80;82.50;83.00;25.40
2021-09-13 00:00:09.50;1;81.50;75.40;71.30;25.40
2021-09-13 00:00:09.51;1;70.90;65.60;63.90;25.50
2021-09-13 00:00:09.52;1;64.80;60.10;54.90;25.50
2021-09-13 00:00:09.53;1;58.20;54.40;49.40;25.50
2021-09-13 00:00:09.54;1;52.10;49.20;46.10;25.50
2021-09-13 00:00:09.55;1;48.90;46.50;42.40;25.50
2021-09-13 00:00:09.56;1;45.20;43.60;40.80;25.40
2021-09-13 00:00:09.57;1;42.90;41.70;39.30;25.50
2021-09-13 00:00:09.58;1;41.50;40.60;38.00;25.40
2021-09-13 00:00:09.59;1;39.70;39.30;37.30;25.40
2021-09-13 00:00:09.60;1;38.80;38.60;36.50;25.40
2021-09-13 00:00:09.61;1;37.60;38.00;36.20;25.50
2021-09-13 00:00:09.62;1;37.00;37.30;35.80;25.40
2021-09-13 00:00:09.63;1;36.50;37.00;35.30;25.50
2021-09-13 00:00:09.64;1;35.90;36.50;35.30;25.40
2021-09-13 00:00:09.65;1;35.60;36.30;35.00;25.50
2021-09-13 00:00:09.66;1;35.20;36.10;34.80;25.50
2021-09-13 00:00:09.67;1;34.80;35.80;34.60;25.50
2021-09-13 00:00:09.68;1;34.60;35.70;34.40;25.50
2021-09-13 00:00:09.69;1;34.30;35.50;34.40;25.50
2021-09-13 00:00:09.70;1;34.10;35.40;34.20;25.50
2021-09-13 00:00:09.71;1;33.90;35.20;34.10;25.50
2021-09-13 00:00:09.72;1;33.70;35.00;34.00;25.50
2021-09-13 00:00:09.73;1;33.60;34.90;33.80;25.50
2021-09-13 00:00:09.74;1;33.40;34.80;33.70;25.50
2021-09-13 00:00:09.75;1;33.20;34.80;33.70;25.50
2021-09-13 00:00:09.76;1;33.20;34.70;33.70;25.40
2021-09-13 00:00:09.77;1;33.00;34.60;33.60;25.40
2021-09-13 00:00:09.78;1;32.90;34.60;33.50;25.30
2021-09-13 00:00:09.79;1;32.80;34.60;33.40;25.20
2021-09-13 00:00:09.80;1;32.70;34.40;33.30;25.20
2021-09-13 00:00:09.81;1;32.60;34.50;33.30;25.20
2021-09-13 00:00:09.82;1;32.50;34.40;33.30;25.20
2021-09-13 00:00:09.83;1;32.50;34.40;33.20;25.20
2021-09-13 00:00:09.84;1;32.50;34.40;33.10;25.30
2021-09-13 00:00:09.85;1;32.30;34.30;33.20;25.30
2021-09-13 00:00:09.86;1;32.30;34.30;33.10;25.30
2021-09-13 00:00:09.87;1;32.20;34.40;33.10;25.40
2021-09-13 00:00:09.88;1;32.10;34.20;33.00;25.40
2021-09-13 00:00:09.89;1;32.00;34.20;33.00;25.40
2021-09-13 00:00:09.90;1;32.00;34.10;32.80;25.40
2021-09-13 00:00:09.91;1;32.00;34.10;32.90;25.40
2021-09-13 00:00:09.92;1;31.90;34.20;32.80;25.30
2021-09-13 00:00:09.93;1;31.80;34.10;32.80;25.30
2021-09-13 00:00:09.94;1;31.80;34.10;32.90;25.30
2021-09-13 00:00:09.95;1;31.80;34.00;32.90;25.30
2021-09-13 00:00:09.96;1;31.80;34.10;32.80;25.30
2021-09-13 00:00:09.97;1;31.70;34.00;32.80;25.30
2021-09-13 00:00:09.98;1;31.70;34.10;32.80;25.30
2021-09-13 00:00:09.99;1;31.70;34.10;32.90;25.30
2021-09-13 00:00:10.00;1;31.60;34.10;32.80;25.30
2021-09-13 00:00:10.01;1;31.70;34.10;32.80;25.40
2021-09-13 00:00:10.02;1;31.80;34.10;32.80;25.30
2021-09-13 00:00:10.03;1;31.70;34.20;32.80;25.40
2021-09-13 00:00:10.04;1;31.60;34.20;32.80;25.50
2021-09-13 00:00:10.05;1;31.50;34.00;32.70;25.50
2021-09-13 00:00:10.06;1;31.50;34.00;32.80;25.50
2021-09-13 00:00:10.07;1;31.50;34.00;32.70;25.50
2021-09-13 00:00:10.08;1;31.40;33.90;32.50;25.50
2021-09-13 00:00:10.09;1;31.30;33.90;32.50;25.50
2021-09-13 00:00:10.10;1;31.30;33.90;32.50;25.50
2021-09-13 00:00:10.11;1;31.30;33.80;32.40;25.50
2021-09-13 00:00:10.12;1;31.30;33.80;32.40;25.50
2021-09-13 00:00:10.13;1;31.30;33.90;32.50;25.50
2021-09-13 00:00:10.14;1;31.30;33.90;32.40;25.40
2021-09-13 00:00:10.15;1;31.20;33.80;32.40;25.40
2021-09-13 00:00:10.16;1;31.20;33.90;32.50;25.40
2021-09-13 00:00:10.17;1;31.20;33.90;32.40;25.50
2021-09-13 00:00:10.18;1;31.10;33.70;32.30;25.50
2021-09-13 00:00:10.19;1;31.00;33.70;32.30;25.50
2021-09-13 00:00:10.20;1;31.00;33.70;32.30;25.50
2021-09-13 00:00:10.21;1;31.00;33.70;32.20;25.50
2021-09-13 00:00:10.22;1;31.00;33.60;32.20;25.40
2021-09-13 00:00:10.23;1;31.00;33.70;32.20;25.50
2021-09-13 00:00:10.24;1;30.90;33.70;32.10;25.50
2021-09-13 00:00:10.25;1;30.80;33.60;32.20;25.50
2021-09-13 00:00:10.26;1;30.80;33.50;32.10;25.60
2021-09-13 00:00:10.27;1;30.80;33.50;32.10;25.50
2021-09-13 00:00:10.28;1;30.80;33.50;32.10;25.50
2021-09-13 00:00:10.29;1;30.80;33.50;32.10;25.50
2021-09-13 00:00:10.30;1;30.80;33.50;32.10;25.50
2021-09-13 00:00:10.31;1;30.80;33.40;32.10;25.50
2021-09-13 00:00:10.32;1;30.80;33.40;32.20;25.50
2021-09-13 00:00:10.33;1;30.80;33.50;32.10;25.50
2021-09-13 00:00:10.34;1;30.70;33.50;32.10;25.50
2021-09-13 00:00:10.35;1;30.70;33.40;32.00;25.40
2021-09-13 00:00:10.36;1;30.70;33.40;31.90;25.40
2021-09-13 00:00:10.37;1;30.60;33.40;31.90;25.50
2021-09-13 00:00:10.38;1;30.60;33.40;31.80;25.40
2021-09-13 00:00:10.39;1;30.60;33.30;31.70;25.50
2021-09-13 00:00:10.40;1;30.50;33.20;31.90;25.40
2021-09-13 00:00:10.41;1;31.90;33.40;31.90;25.30
2021-09-13 00:00:10.42;1;38.00;40.90;43.40;25.30
2021-09-13 00:00:10.43;1;49.90;48.40;55.70;25.30
2021-09-13 00:00:10.44;1;54.30;53.30;55.10;25.20
2021-09-13 00:00:10.45;1;61.40;60.10;63.70;25.20
2021-09-13 00:00:10.46;1;71.00;65.50;67.00;25.20
2021-09-13 00:00:10.47;1;75.60;71.00;70.70;25.30
2021-09-13 00:00:10.48;1;81.30;73.80;72.80;25.30
2021-09-13 00:00:10.49;1;84.50;77.50;74.60;25.30
2021-09-13 00:00:10.50;1;87.10;79.60;76.50;25.30
2021-09-13 00:00:10.51;1;90.10;80.80;77.40;25.30
2021-09-13 00:00:10.52;1;91.70;82.60;78.50;25.30
2021-09-13 00:00:10.53;1;93.10;83.40;79.10;25.30
2021-09-13 00:00:10.54;1;94.90;84.40;79.50;25.30
2021-09-13 00:00:10.55;1;95.60;85.00;79.90;25.20
2021-09-13 00:00:10.56;1;96.10;85.80;82.80;25.20
2021-09-13 00:00:10.57;1;100.10;92.10;96.50;25.20
2021-09-13 00:00:10.58;1;102.50;95.30;105.50;25.20
2021-09-13 00:00:10.59;1;103.90;97.20;112.20;25.30
2021-09-13 00:00:10.60;1;105.30;98.90;114.30;25.30
2021-09-13 00:00:10.61;1;106.10;99.90;116.40;25.30
2021-09-13 00:00:10.62;1;106.80;100.70;117.20;25.20
2021-09-13 00:00:10.63;1;107.50;101.60;117.90;25.20
2021-09-13 00:00:10.64;1;107.80;101.90;118.50;25.00
2021-09-13 00:00:10.65;1;108.40;102.40;118.90;25.00
2021-09-13 00:00:10.66;1;108.50;102.40;119.10;25.00
2021-09-13 00:00:10.67;1;108.70;102.50;119.30;25.10
2021-09-13 00:00:10.68;1;108.90;102.60;119.40;25.10
2021-09-13 00:00:10.69;1;109.20;102.70;119.90;25.20
2021-09-13 00:00:10.70;1;109.60;102.90;120.00;25.10
2021-09-13 00:00:10.71;1;109.80;103.10;120.20;25.00
2021-09-13 00:00:10.72;1;109.90;103.10;120.10;25.10
2021-09-13 00:00:10.73;1;110.10;103.20;120.10;25.00
2021-09-13 00:00:10.74;1;110.00;103.10;120.20;25.00
2021-09-13 00:00:10.75;1;110.00;103.30;120.20;25.00
2021-09-13 00:00:10.76;1;110.20;103.10;120.30;25.00
2021-09-13 00:00:10.77;1;110.30;103.20;120.30;25.00
2021-09-13 00:00:10.78;1;110.30;103.20;120.40;25.00
2021-09-13 00:00:10.79;1;110.40;103.20;120.40;24.90
2021-09-13 00:00:10.80;1;110.60;103.20;120.50;24.80
2021-09-13 00:00:10.81;1;110.90;103.40;120.90;24.70
2021-09-13 00:00:10.82;1;111.00;103.50;121.10;24.70
2021-09-13 00:00:10.83;1;111.00;103.50;121.00;24.60
2021-09-13 00:00:10.84;1;111.00;103.40;121.10;24.60
2021-09-13 00:00:10.85;1;111.00;103.60;121.00;24.60
2021-09-13 00:00:10.86;1;111.00;103.40;121.00;24.60
2021-09-13 00:00:10.87;1;111.10;103.40;121.00;24.60
2021-09-13 00:00:10.88;1;111.20;103.40;121.10;24.60
2021-09-13 00:00:10.89;1;111.20;103.40;121.20;24.60
2021-09-13 00:00:10.90;1;111.30;103.50;121.20;24.50
2021-09-13 00:00:10.91;1;111.30;103.50;121.30;24.50
2021-09-13 00:00:10.92;1;111.50;103.40;121.40;24.50
2021-09-13 00:00:10.93;1;111.40;103.50;121.50;24.50
2021-09-13 00:00:10.94;1;111.40;103.60;121.50;24.50
2021-09-13 00:00:10.95;1;111.50;103.60;121.50;24.50
2021-09-13 00:00:10.96;1;111.60;103.70;121.50;24.50
2021-09-13 00:00:10.97;1;111.70;103.70;121.40;24.50
2021-09-13 00:00:10.98;1;111.60;103.60;121.40;24.50
2021-09-13 00:00:10.99;1;111.50;103.70;121.50;24.50
2021-09-13 00:00:11.00;1;111.60;103.90;121.60;24.50
2021-09-13 00:00:11.01;1;111.70;103.60;121.40;24.50
2021-09-13 00:00:11.02;1;111.80;103.60;121.50;24.40
2021-09-13 00:00:11.03;1;111.70;103.80;121.40;24.50
2021-09-13 00:00:11.04;1;111.60;103.80;121.40;24.50
2021-09-13 00:00:11.05;1;111.80;103.80;121.60;24.40
2021-09-13 00:00:11.06;1;111.80;103.90;121.70;24.50
2021-09-13 00:00:11.07;1;112.00;104.10;121.70;24.60
2021-09-13 00:00:11.08;1;112.10;104.00;121.60;24.60
2021-09-13 00:00:11.09;1;112.20;104.10;121.90;24.60
2021-09-13 00:00:11.10;1;112.30;104.30;121.80;24.60
2021-09-13 00:00:11.11;1;112.30;104.30;121.70;24.60
2021-09-13 00:00:11.12;1;112.30;104.10;121.80;24.60
2021-09-13 00:00:11.13;1;112.30;104.10;122.00;24.60
2021-09-13 00:00:11.14;1;112.20;104.20;121.90;24.60
2021-09-13 00:00:11.15;1;112.10;104.10;121.60;24.50
2021-09-13 00:00:11.16;1;112.10;104.00;121.70;24.50
2021-09-13 00:00:11.17;1;112.10;104.00;121.70;24.50
2021-09-13 00:00:11.18;1;112.20;104.00;121.70;24.50
2021-09-13 00:00:11.19;1;112.20;103.90;121.90;24.50
2021-09-13 00:00:11.20;1;112.10;103.90;121.80;24.60
2021-09-13 00:00:11.21;1;112.00;104.00;121.70;24.60
2021-09-13 00:00:11.22;1;112.00;103.90;121.70;24.60
2021-09-13 00:00:11.23;1;112.10;104.00;121.90;24.70
2021-09-13 00:00:11.24;1;112.20;104.00;121.90;24.70
2021-09-13 00:00:11.25;1;112.10;104.00;121.70;24.70
2021-09-13 00:00:11.26;1;112.10;104.00;121.60;24.70
2021-09-13 00:00:11.27;1;112.00;104.10;121.50;24.70
2021-09-13 00:00:11.28;1;112.10;104.10;121.50;24.80
2021-09-13 00:00:11.29;1;112.20;104.00;121.50;24.90
2021-09-13 00:00:11.30;1;112.30;104.10;121.80;24.90
2021-09-13 00:00:11.31;1;112.30;104.10;121.80;24.90
2021-09-13 00:00:11.32;1;112.40;103.90;121.90;24.90
2021-09-13 00:00:11.33;1;112.30;104.00;121.60;24.90
2021-09-13 00:00:11.34;1;112.40;104.10;121.70;24.90
2021-09-13 00:00:11.35;1;112.40;104.10;121.90;24.80
2021-09-13 00:00:11.36;1;112.40;104.30;121.90;24.80
2021-09-13 00:00:11.37;1;112.50;104.30;122.00;24.90
2021-09-13 00:00:11.38;1;112.40;104.30;122.00;25.00
2021-09-13 00:00:11.39;1;112.40;104.40;122.30;25.00
2021-09-13 00:00:11.40;1;112.60;104.40;122.00;25.00
2021-09-13 00:00:11.41;1;112.60;104.40;121.90;25.00
2021-09-13 00:00:11.42;1;112.70;104.50;122.00;25.00
2021-09-13 00:00:11.43;1;112.70;104.60;122.20;25.00
2021-09-13 00:00:11.44;1;112.80;104.60;122.10;24.90
2021-09-13 00:00:11.45;1;112.80;104.60;122.30;25.00
2021-09-13 00:00:11.46;1;112.70;104.60;122.30;24.90
2021-09-13 00:00:11.47;1;112.80;104.70;122.20;24.90
2021-09-13 00:00:11.48;1;112.70;104.60;122.20;24.80
2021-09-13 00:00:11.49;1;112.70;104.60;122.10;24.70
2021-09-13 00:00:11.50;1;112.70;104.60;122.00;24.80
2021-09-13 00:00:11.51;1;112.50;104.50;121.90;24.70
2021-09-13 00:00:11.52;1;112.50;104.50;122.00;24.70
2021-09-13 00:00:11.53;1;112.50;104.70;122.10;24.80
2021-09-13 00:00:11.54;1;112.80;104.70;122.30;24.80
2021-09-13 00:00:11.55;1;112.80;104.80;122.30;24.90
2021-09-13 00:00:11.56;1;112.80;104.70;122.10;24.90
2021-09-13 00:00:11.57;1;112.60;104.70;122.00;24.90
2021-09-13 00:00:11.58;1;112.60;104.70;121.90;25.00
2021-09-13 00:00:11.59;1;112.60;104.60;122.10;24.80
2021-09-13 00:00:11.60;1;112.60;104.70;122.10;24.80
2021-09-13 00:00:11.61;1;112.70;104.60;122.10;24.80
2021-09-13 00:00:11.62;1;112.70;104.80;122.10;24.70
2021-09-13 00:00:11.63;1;112.70;104.70;122.10;24.70
2021-09-13 00:00:11.64;1;112.90;104.90;122.20;24.70
2021-09-13 00:00:11.65;1;113.00;105.00;122.20;24.70
2021-09-13 00:00:11.66;1;112.90;104.80;122.30;24.70
2021-09-13 00:00:11.67;1;113.00;104.80;122.30;24.60
2021-09-13 00:00:11.68;1;112.90;104.70;122.30;24.70
2021-09-13 00:00:11.69;1;112.90;104.70;122.30;24.70
2021-09-13 00:00:11.70;1;113.00;105.00;122.50;24.70
2021-09-13 00:00:11.71;1;113.00;105.10;122.30;24.70
2021-09-13 00:00:11.72;1;113.10;105.00;122.60;24.70
2021-09-13 00:00:11.73;1;113.10;104.90;122.70;24.70
2021-09-13 00:00:11.74;1;113.20;104.80;122.90;24.70
2021-09-13 00:00:11.75;1;113.00;104.80;122.70;24.70
2021-09-13 00:00:11.76;1;113.10;104.80;122.70;24.60
2021-09-13 00:00:11.77;1;113.10;105.00;122.70;24.60
2021-09-13 00:00:11.78;1;113.00;105.10;122.60;24.60
2021-09-13 00:00:11.79;1;113.00;105.10;122.70;24.70
2021-09-13 00:00:11.80;1;113.00;105.10;122.40;24.70
2021-09-13 00:00:11.81;1;113.00;105.10;122.60;24.70
2021-09-13 00:00:11.82;1;113.00;105.10;122.60;24.70
2021-09-13 00:00:11.83;1;113.00;105.10;122.60;24.80
2021-09-13 00:00:11.84;1;113.10;105.20;122.70;24.80
2021-09-13 00:00:11.85;1;113.20;105.40;122.80;24.80
2021-09-13 00:00:11.86;1;113.20;105.40;122.80;24.70
2021-09-13 00:00:11.87;1;113.20;105.30;122.80;24.80
2021-09-13 00:00:11.88;1;113.30;105.20;122.40;24.70
2021-09-13 00:00:11.89;1;113.10;105.20;122.60;24.70
2021-09-13 00:00:11.90;1;113.20;105.10;122.60;24.60
2021-09-13 00:00:11.91;1;113.10;105.20;122.50;24.60
2021-09-13 00:00:11.92;1;113.20;105.10;122.80;24.60
2021-09-13 00:00:11.93;1;113.20;105.20;122.60;24.60
2021-09-13 00:00:11.94;1;113.30;105.10;122.80;24.60
2021-09-13 00:00:11.95;1;113.30;105.10;122.70;24.60
2021-09-13 00:00:11.96;1;113.30;105.10;122.70;24.60
2021-09-13 00:00:11.97;1;113.30;105.20;122.50;24.60
2021-09-13 00:00:11.98;1;113.40;105.40;122.60;24.70
2021-09-13 00:00:11.99;1;113.40;105.30;122.60;24.70
2021-09-13 00:00:12.00;1;113.40;105.30;122.90;24.70
2021-09-13 00:00:12.01;1;113.40;105.20;122.90;24.60
2021-09-13 00:00:12.02;1;110.50;101.80;116.30;24.60
2021-09-13 00:00:12.03;1;98.90;91.00;98.70;24.70
2021-09-13 00:00:12.04;1;90.00;82.50;86.60;24.70
2021-09-13 00:00:12.05;1;80.20;73.20;74.10;24.70
2021-09-13 00:00:12.06;1;68.30;62.10;64.50;24.80
2021-09-13 00:00:12.07;1;62.30;56.90;55.50;24.90
2021-09-13 00:00:12.08;1;55.10;50.80;51.10;24.90
2021-09-13 00:00:12.09;1;51.00;47.40;45.90;24.90
2021-09-13 00:00:12.10;1;47.80;44.70;43.60;24.90
2021-09-13 00:00:12.11;1;44.50;42.00;42.10;24.90
2021-09-13 00:00:12.12;1;42.80;40.70;40.30;25.00
2021-09-13 00:00:12.13;1;40.60;39.60;39.50;25.00
2021-09-13 00:00:12.14;1;39.40;38.00;38.60;25.00
2021-09-13 00:00:12.15;1;38.70;37.40;37.70;25.20
2021-09-13 00:00:12.16;1;37.60;36.70;37.30;25.20
2021-09-13 00:00:12.17;1;37.00;36.30;36.90;25.30
2021-09-13 00:00:12.18;1;36.40;35.80;36.60;25.30
2021-09-13 00:00:12.19;1;35.70;35.40;36.30;25.40
2021-09-13 00:00:12.20;1;35.40;35.30;35.90;25.40
2021-09-13 00:00:12.21;1;35.00;35.20;35.60;25.40
2021-09-13 00:00:12.22;1;34.70;35.10;35.40;25.40
2021-09-13 00:00:12.23;1;34.40;34.80;35.40;25.30
2021-09-13 00:00:12.24;1;34.20;34.80;35.30;25.30
2021-09-13 00:00:12.25;1;34.00;34.50;35.20;25.20
2021-09-13 00:00:12.26;1;33.80;34.50;35.20;25.20
2021-09-13 00:00:12.27;1;33.60;34.20;35.10;25.20
2021-09-13 00:00:12.28;1;33.40;34.20;34.90;25.20
2021-09-13 00:00:12.29;1;33.20;34.00;34.80;25.20
2021-09-13 00:00:12.30;1;33.00;34.10;34.70;25.20
2021-09-13 00:00:12.31;1;32.90;34.00;34.60;25.10
2021-09-13 00:00:12.32;1;32.80;33.80;34.60;25.10
2021-09-13 00:00:12.33;1;32.70;33.70;34.50;25.20
2021-09-13 00:00:12.34;1;32.60;33.70;34.50;25.20
2021-09-13 00:00:12.35;1;32.50;33.50;34.60;25.20
2021-09-13 00:00:12.36;1;32.50;33.40;34.50;25.30
2021-09-13 00:00:12.37;1;32.40;33.30;34.40;25.30
2021-09-13 00:00:12.38;1;32.30;33.20;34.40;25.30
2021-09-13 00:00:12.39;1;32.30;33.10;34.40;25.30
2021-09-13 00:00:12.40;1;32.20;33.10;34.40;25.30
2021-09-13 00:00:12.41;1;32.10;33.10;34.40;25.40
2021-09-13 00:00:12.42;1;32.10;33.30;34.30;25.40
2021-09-13 00:00:12.43;1;36.70;38.00;37.50;25.40
2021-09-13 00:00:12.44;1;44.40;45.10;53.90;25.40
2021-09-13 00:00:12.45;1;57.20;56.50;65.00;25.40
2021-09-13 00:00:12.46;1;65.20;63.70;79.40;25.40
2021-09-13 00:00:12.47;1;73.10;70.90;88.10;25.40
2021-09-13 00:00:12.48;1;82.30;77.20;94.70;25.40
2021-09-13 00:00:12.49;1;86.70;83.70;101.30;25.30
2021-09-13 00:00:12.50;1;92.00;87.00;104.40;25.40
2021-09-13 00:00:12.51;1;95.10;91.40;106.80;25.30
2021-09-13 00:00:12.52;1;97.60;93.70;109.90;25.30
2021-09-13 00:00:12.53;1;100.30;95.40;111.30;25.40
2021-09-13 00:00:12.54;1;101.60;97.40;112.90;25.30
2021-09-13 00:00:12.55;1;102.80;98.60;113.80;25.30
2021-09-13 00:00:12.56;1;104.30;99.50;114.70;25.30
2021-09-13 00:00:12.57;1;105.10;100.40;115.60;25.30
2021-09-13 00:00:12.58;1;106.00;101.00;115.90;25.30
2021-09-13 00:00:12.59;1;106.50;101.50;116.50;25.30
2021-09-13 00:00:12.60;1;107.00;101.80;116.60;25.30
2021-09-13 00:00:12.61;1;107.60;102.10;116.90;25.20
2021-09-13 00:00:12.62;1;107.80;102.50;117.10;25.20
2021-09-13 00:00:12.63;1;108.10;102.50;117.40;25.20
2021-09-13 00:00:12.64;1;108.30;102.70;117.20;25.30
2021-09-13 00:00:12.65;1;108.40;103.00;117.50;25.30
2021-09-13 00:00:12.66;1;108.60;103.00;117.60;25.30
2021-09-13 00:00:12.67;1;108.80;103.10;117.70;25.30
2021-09-13 00:00:12.68;1;109.10;103.10;117.90;25.30
2021-09-13 00:00:12.69;1;109.30;103.10;118.20;25.30
2021-09-13 00:00:12.70;1;109.30;103.20;118.40;25.30
2021-09-13 00:00:12.71;1;109.50;103.40;118.50;25.30
2021-09-13 00:00:12.72;1;109.80;103.30;118.60;25.30
